X,Y,Computed_Area,Computed Perimeter,Border Index,Minimum Ellipse Ratio,Minimum Ellipse Rotation,Minimum Enclosing Circle,Compactness,Edge Count,homogeneity,contrast,dissimilarity,entropy,mean,variance,std.Dev
96.9,609.0,54.0,40.0,400.0,0.536497470927,92.442024231,6.71477842331,0.424115031958,28.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
94.3,625.0,24.0,30.0,210.0,0.93319407159,142.715942383,4.3475856781,0.335103213787,22.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
99.1,699.7,79.0,56.0,700.0,0.456114684211,72.7844924927,8.80032348633,0.316563546658,38.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
101.7,539.7,36.0,34.0,289.0,0.844041726529,60.3813858032,4.83419799805,0.391340255737,29.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
113.7,733.9,214.0,90.0,1980.0,0.751282773123,105.424858093,14.0532655716,0.332000404596,41.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
107.1,637.3,175.0,72.0,1260.0,0.499775448325,159.201187134,11.0934391022,0.424212008715,49.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
101.7,671.8,14.0,22.0,121.0,0.631005203504,41.1035919189,3.25714612007,0.363490074873,21.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
107.3,574.3,43.0,34.0,289.0,0.797688173852,127.585899353,4.93454837799,0.467434197664,27.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
108.4,674.9,22.0,24.0,144.0,0.684779680278,140.402389526,3.92212319374,0.479965567589,17.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
110.3,746.4,38.0,40.0,380.0,0.60667954215,172.067382812,6.87095689774,0.298451304436,23.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
115.4,522.3,43.0,36.0,324.0,0.684470312158,58.5433769226,5.3767580986,0.416939765215,28.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
117.3,559.3,139.0,58.0,841.0,0.665749371699,153.046340942,9.28429412842,0.519240677357,40.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
122.7,683.5,29.0,44.0,484.0,0.220079712859,49.0460700989,7.6560254097,0.188235923648,38.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
131.7,631.4,209.0,94.0,1974.0,0.594649329787,113.95059967,13.683889389,0.29723533988,56.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
125.7,667.4,82.0,48.0,576.0,0.633110134369,118.099372864,7.00475740433,0.447240620852,39.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
125.9,537.2,43.0,34.0,289.0,0.785586296482,31.0797767639,4.95311117172,0.467434197664,29.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
132.3,596.5,103.0,50.0,625.0,0.75892436371,32.9841384888,7.15460824966,0.517734467983,35.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
145.4,732.2,80.0,52.0,676.0,0.466835066888,48.9385681152,8.30412578583,0.371786117554,41.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
140.5,746.0,18.0,22.0,121.0,0.897247669026,176.394424438,3.13262271881,0.467344373465,20.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
151.0,684.9,102.0,62.0,961.0,0.374011778024,35.2167816162,9.90622234344,0.333446890116,51.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
156.1,591.5,152.0,84.0,1764.0,0.271136915996,35.3383483887,13.8189001083,0.2707041502,64.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
172.4,533.6,43.0,60.0,900.0,0.196073302709,69.181427002,11.573184967,0.150098323822,36.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
175.1,749.5,74.0,48.0,576.0,0.514923934998,95.9764709473,8.25607776642,0.403607398272,32.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
172.6,599.3,66.0,40.0,400.0,0.822613523701,164.476013184,5.70893478394,0.518362820148,30.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
177.7,689.2,130.0,60.0,900.0,0.655119619934,41.0963287354,8.61077308655,0.453785598278,50.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
177.6,714.7,99.0,52.0,676.0,0.603053464003,64.5892181396,8.14286518097,0.460085302591,36.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
189.4,580.4,166.0,80.0,1480.0,0.402577555057,6.91393995285,12.8852958679,0.32594025135,47.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
190.3,659.0,71.0,44.0,484.0,0.584891658231,67.4781188965,6.9214348793,0.460853487253,29.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
197.1,623.0,122.0,66.0,1056.0,0.552614089736,81.1547241211,10.8778352737,0.351950705051,38.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
195.5,680.1,83.0,62.0,837.0,0.936297881943,143.076599121,7.47288370132,0.2713342309,44.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
201.6,643.9,54.0,38.0,361.0,0.831697760961,63.4818840027,5.38950681686,0.469933539629,32.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
213.6,585.5,65.0,66.0,990.0,0.581923491045,42.0295295715,8.88468170166,0.187514707446,43.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
221.9,710.9,104.0,54.0,729.0,0.521225730162,152.612197876,8.99408817291,0.448183327913,40.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
221.3,598.9,37.0,34.0,289.0,0.806718748144,40.8504981995,4.74806547165,0.402210831642,31.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
241.4,533.5,53.0,52.0,676.0,0.418058705521,103.723022461,9.46816062927,0.246308296919,29.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
243.9,583.4,17.0,30.0,225.0,0.751331810382,175.296081543,4.91580533981,0.237364783883,20.0,0.686011,1.11969,0.708862,3.13991,5.723541,10.268291,3.204417
4.2,791.9,84.0,48.0,576.0,0.805885875618,109.759620667,7.8429942131,0.458148956299,24.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
5.0,807.5,89.0,48.0,576.0,0.789292937166,147.395263672,7.66325044632,0.485419690609,24.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
6.3,882.6,108.0,58.0,841.0,0.622949810866,139.704391479,9.90622234344,0.403438776731,27.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
7.5,924.3,121.0,60.0,840.0,0.945116822068,52.0985832214,7.85312652588,0.422369688749,38.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
12.3,874.1,43.0,34.0,289.0,0.713649360336,146.936965942,5.0721616745,0.467434197664,25.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
18.0,940.9,253.0,92.0,2116.0,0.322563497869,12.8714847565,16.4880447388,0.375625193119,48.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
21.8,788.3,14.0,22.0,121.0,0.507430470252,137.691650391,3.71371769905,0.363490074873,16.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
28.9,975.5,247.0,98.0,2107.0,0.750492178101,156.607208252,12.6253795624,0.323187589645,60.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
26.9,862.9,86.0,50.0,625.0,0.855772259775,35.6167259216,7.05714941025,0.432283163071,36.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
33.3,894.6,166.0,74.0,1369.0,0.482449116051,43.0715255737,10.6607837677,0.380938202143,61.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
31.5,794.2,48.0,40.0,400.0,0.49352662138,123.776237488,6.22276878357,0.376991122961,34.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
35.5,817.4,123.0,58.0,841.0,0.607160884681,52.5690956116,8.54961872101,0.459471940994,43.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
37.2,938.9,164.0,68.0,1156.0,0.474952430527,41.3295326233,11.3416976929,0.445693075657,40.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
37.7,871.1,64.0,42.0,441.0,0.524577387057,38.3424797058,6.94508981705,0.455922752619,30.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
44.0,923.8,145.0,58.0,841.0,0.669345423946,51.0538291931,9.4541425705,0.541653931141,36.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
41.7,857.3,51.0,36.0,324.0,0.614876344156,23.4236812592,6.02792024612,0.494509994984,24.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
58.3,896.3,121.0,72.0,1224.0,0.422559799845,72.6961975098,11.8896980286,0.29331228137,51.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
57.3,788.3,56.0,46.0,529.0,0.63853606455,83.1552963257,7.28319978714,0.332569360733,32.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
57.9,841.1,186.0,94.0,1974.0,0.452684799612,32.4384613037,13.8189001083,0.264525234699,61.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
60.1,817.2,97.0,56.0,700.0,0.67568274089,75.788230896,8.07014751434,0.388691961765,34.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
57.5,934.6,17.0,22.0,121.0,0.730415369369,144.430984497,3.25714612007,0.441380798817,19.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
61.5,882.3,20.0,28.0,196.0,0.772152791846,43.3869056702,3.92212319374,0.320570707321,22.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
71.3,907.2,55.0,38.0,361.0,0.724564813403,37.3486976624,6.01514482498,0.47863599658,26.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
75.6,874.4,60.0,46.0,529.0,0.407595385703,44.4022941589,7.09154701233,0.356324315071,39.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
79.8,925.3,141.0,68.0,1088.0,0.7410235375,61.7928161621,10.0292863846,0.383187353611,41.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
81.2,806.4,156.0,68.0,1088.0,0.758098424976,81.3638458252,9.77143764496,0.42395195365,46.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
80.7,828.9,100.0,78.0,1521.0,0.33218623232,36.5801048279,13.7129325867,0.20654784143,55.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
81.1,899.4,107.0,54.0,729.0,0.819716491554,48.3506736755,7.73374986649,0.461111694574,41.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
81.4,782.2,58.0,42.0,441.0,0.528442028883,32.3145217896,6.79819488525,0.413179993629,29.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
89.5,769.6,111.0,68.0,1020.0,0.730023728316,114.182884216,9.50609207153,0.301658123732,43.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
87.9,854.8,80.0,52.0,676.0,0.55768168509,50.4315910339,7.60388374329,0.371786117554,42.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
89.8,970.2,53.0,70.0,1190.0,0.243423522033,41.7518196106,12.4028425217,0.13592197001,58.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
92.0,1016.9,16.0,26.0,156.0,0.679916616793,37.2685317993,3.7872877121,0.297428905964,19.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
100.4,895.5,108.0,64.0,992.0,0.685020894215,141.630783081,9.83131790161,0.331339865923,44.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
105.3,966.9,144.0,64.0,1024.0,0.652774239972,54.710609436,9.4961309433,0.441786468029,48.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
105.0,996.1,130.0,64.0,992.0,0.828873416763,133.96395874,8.53153324127,0.398835003376,49.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
107.7,856.4,73.0,42.0,441.0,0.638906939362,29.4040317535,6.90945005417,0.520036876202,26.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
111.2,927.3,87.0,50.0,600.0,0.724964196964,57.1974830627,7.17312002182,0.437309712172,39.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
113.1,811.4,107.0,54.0,729.0,0.856760696546,39.2158279419,7.66324901581,0.461111694574,42.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
108.7,869.0,41.0,34.0,289.0,0.54519084873,13.3717374802,5.87190341949,0.445693075657,21.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
122.9,985.8,196.0,76.0,1444.0,0.429217285764,22.625043869,13.0285844803,0.426421195269,50.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
124.7,861.4,186.0,74.0,1332.0,0.617795380996,5.36471605301,12.7403964996,0.426834374666,32.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
127.6,933.0,87.0,70.0,1190.0,0.345303037126,53.5542526245,11.7550935745,0.22311720252,56.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
128.4,838.9,179.0,82.0,1599.0,0.478397509199,44.775100708,12.9058637619,0.334530085325,49.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
135.5,957.0,134.0,76.0,1330.0,0.458962418131,59.5740737915,12.4561882019,0.291532844305,51.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
133.4,996.9,86.0,52.0,676.0,0.441327217072,35.3297653198,8.75500011444,0.399670064449,42.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
134.7,790.7,86.0,48.0,576.0,0.722906809458,28.1606521606,7.17312002182,0.469057232141,36.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
136.0,774.1,41.0,36.0,306.0,0.626342543544,53.0623626709,5.30224990845,0.397547215223,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
139.9,855.7,130.0,62.0,961.0,0.403391367212,57.9785881042,10.1964797974,0.424981325865,40.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
142.7,894.7,111.0,60.0,870.0,0.845633051341,152.673980713,8.524766922,0.387463092804,38.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
144.2,907.7,62.0,40.0,400.0,0.588571426316,41.4847412109,6.28637599945,0.486946880817,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
150.3,815.0,58.0,40.0,400.0,0.681024477348,85.5228805542,6.17999982834,0.455530941486,31.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
149.3,878.0,49.0,38.0,361.0,0.613026131295,68.121131897,6.02792024612,0.426421195269,30.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
152.5,981.9,20.0,32.0,256.0,0.387570090181,54.0459442139,5.57057714462,0.245436936617,24.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
156.3,862.5,86.0,46.0,529.0,0.861359894741,53.6908035278,6.39902067184,0.510731518269,35.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
155.5,968.3,43.0,36.0,324.0,0.449331594652,55.3765983582,6.00588035583,0.416939765215,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
165.0,931.0,182.0,78.0,1521.0,0.444753077111,63.117515564,12.381439209,0.375917106867,60.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
169.2,769.6,87.0,66.0,1023.0,0.392637326248,69.6768798828,11.573184967,0.250981241465,42.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
167.2,962.8,52.0,42.0,441.0,0.409383115892,49.4277801514,7.00475740433,0.37043723464,34.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
170.2,817.4,27.0,46.0,483.0,0.258069128521,17.9883537292,8.06102561951,0.160345941782,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
174.1,1022.9,117.0,54.0,729.0,0.707746832325,83.1454391479,8.05175685883,0.504206240177,32.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
171.9,866.6,30.0,32.0,256.0,0.545685067917,23.4535064697,5.87190341949,0.368155390024,21.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
193.3,1002.0,305.0,106.0,2597.0,0.646814278199,53.2787780762,15.0147018433,0.34111276269,70.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
189.7,837.6,103.0,52.0,676.0,0.488852410765,93.284866333,8.95158863068,0.47867462039,29.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
189.0,778.3,103.0,54.0,702.0,0.645853670326,34.7712287903,8.57130813599,0.443873852491,35.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
205.3,864.8,191.0,94.0,2021.0,0.576925252278,78.4780426025,14.0095148087,0.271636128426,62.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
196.1,961.8,13.0,18.0,81.0,0.740205677912,73.4022750854,2.8410217762,0.504206240177,13.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
200.4,954.2,53.0,48.0,576.0,0.605932996932,152.225875854,7.49851322174,0.289070159197,37.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
205.2,774.9,40.0,42.0,420.0,0.404271858929,49.3805541992,7.28319978714,0.284951716661,30.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
215.1,1019.5,325.0,110.0,2805.0,0.560381448735,54.2716674805,17.142616272,0.337526500225,69.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
213.6,799.1,16.0,22.0,121.0,0.643840463042,44.9004325867,3.71371769905,0.415417224169,16.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
218.8,878.8,70.0,48.0,576.0,0.414849867306,42.7326393127,8.06102561951,0.381790786982,38.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
220.3,804.7,53.0,42.0,420.0,0.929963082235,88.1574554443,6.061211586,0.377561032772,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
224.6,956.9,123.0,68.0,1156.0,0.354607305512,25.275686264,11.766368866,0.334269791842,47.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
222.0,776.1,24.0,26.0,169.0,0.63226044975,35.6485176086,4.40016174316,0.446143329144,22.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
229.8,984.9,205.0,104.0,2288.0,0.719174280848,15.7966394424,13.683889389,0.238175481558,67.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
232.2,800.6,70.0,44.0,484.0,0.58630090204,89.2336654663,7.22836923599,0.454362601042,28.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
239.7,778.5,109.0,76.0,1444.0,0.279241296586,141.555786133,12.7195615768,0.237142384052,63.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
236.1,962.8,45.0,38.0,361.0,0.541687578205,18.9933357239,6.51429224014,0.391611278057,26.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
242.4,873.9,106.0,50.0,625.0,0.795981457229,5.0236787796,7.49851322174,0.532814085484,38.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
246.7,839.6,79.0,48.0,576.0,0.659538193212,17.7123146057,7.3736782074,0.430878162384,37.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
254.7,985.0,85.0,76.0,1406.0,0.284384106703,40.6317749023,12.4668302536,0.184927538037,56.0,0.682004,1.097046,0.711945,3.125952,5.559845,9.548611,3.090083
7.2,1053.8,137.0,58.0,841.0,0.579234852771,45.5085525513,9.99949169159,0.511769533157,31.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
3.7,1176.8,9.0,32.0,256.0,0.244954573712,143.974456787,6.00588035583,0.110446617007,24.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
5.0,1267.4,90.0,50.0,625.0,0.618835653467,16.053150177,8.63297271729,0.452389359474,29.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
22.7,1135.4,240.0,82.0,1681.0,0.715819203166,161.833847046,11.845000267,0.448531955481,60.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
25.2,1263.9,31.0,30.0,225.0,0.421565065826,9.65892314911,5.75787496567,0.432841658592,19.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
38.7,1054.0,49.0,52.0,676.0,0.283070030393,17.979265213,10.2613019943,0.227719008923,30.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
42.3,1257.9,78.0,64.0,896.0,0.647547555818,120.99823761,8.60389328003,0.239301010966,51.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
50.0,1101.8,30.0,30.0,225.0,0.664030314073,70.8173141479,4.88571882248,0.418879032135,21.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
56.9,1161.4,218.0,94.0,2162.0,0.498616062369,159.721450806,15.146604538,0.310034930706,52.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
56.3,1233.3,134.0,62.0,961.0,0.603841578459,133.490585327,8.85510444641,0.438057661057,48.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
58.7,1261.1,137.0,74.0,1295.0,0.454762586426,172.054397583,12.3599996567,0.314388751984,45.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
67.7,1183.4,163.0,102.0,2193.0,0.587278098766,46.8093261719,13.226556778,0.196877971292,72.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
66.4,1029.9,157.0,72.0,1296.0,0.460917645149,19.9229507446,12.2414093018,0.380578756332,47.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
71.9,1114.9,164.0,72.0,1296.0,0.572934568283,34.9327697754,10.5633802414,0.397547215223,50.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
72.7,1239.6,85.0,50.0,625.0,0.657400115044,166.921966553,7.99494981766,0.427256584167,31.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
77.1,1095.2,138.0,68.0,1122.0,0.535902689047,44.0320510864,10.7164564133,0.375034421682,44.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
72.3,1222.9,60.0,42.0,441.0,0.513488845126,177.121276855,7.28319978714,0.427427560091,28.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
88.3,1153.0,88.0,62.0,961.0,0.325700150414,44.3308258057,9.71700000763,0.287679672241,53.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
98.2,1043.2,277.0,136.0,3808.0,0.509277203589,25.8325767517,19.6106147766,0.188196629286,84.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
91.9,1124.4,30.0,30.0,225.0,0.575981412408,23.145160675,5.2519903183,0.418879032135,21.0,0.663482,1.218323,0.762482,3.153586,5.575211,9.553641,3.090897
